date,ticker,open,high,low,close,adj close,volume
2025-01-17,DEMO_C,107.512631,108.866466,107.190094,108.540843,108.540843,534260
2025-01-20,DEMO_C,108.540843,109.448431,108.215221,109.121067,109.121067,520996
2025-01-21,DEMO_C,109.121067,109.448431,108.380262,108.706381,108.706381,382647
2025-01-22,DEMO_C,108.706381,109.032500,107.934500,108.259278,108.259278,267065
2025-01-23,DEMO_C,108.259278,110.037613,107.934500,109.708487,109.708487,133270
2025-01-24,DEMO_C,109.708487,110.037613,108.888423,109.216071,109.216071,471346
2025-01-27,DEMO_C,109.216071,109.543720,105.916638,106.235344,106.235344,453082
2025-01-28,DEMO_C,106.235344,108.629873,105.916638,108.304958,108.304958,528274
2025-01-29,DEMO_C,108.304958,110.021855,107.980043,109.692777,109.692777,219710
2025-01-30,DEMO_C,109.692777,110.021855,107.108674,107.430967,107.430967,400420
2025-01-31,DEMO_C,107.430967,107.753260,102.774838,103.084091,103.084091,350872
2025-02-03,DEMO_C,103.084091,106.978340,102.774838,106.658365,106.658365,579214
2025-02-04,DEMO_C,106.658365,107.653180,106.338390,107.331187,107.331187,312235
2025-02-05,DEMO_C,107.331187,108.378084,107.009193,108.053922,108.053922,255480
2025-02-06,DEMO_C,108.053922,108.378084,105.422117,105.739335,105.739335,476538
2025-02-07,DEMO_C,105.739335,106.225602,105.422117,105.907879,105.907879,293920
2025-02-10,DEMO_C,105.907879,106.225602,105.484047,105.801452,105.801452,437480
2025-02-11,DEMO_C,105.801452,106.653449,105.484047,106.334445,106.334445,204528
2025-02-12,DEMO_C,106.334445,107.677575,106.015442,107.355509,107.355509,455752
2025-02-13,DEMO_C,107.355509,109.061371,107.033442,108.735166,108.735166,182953
2025-02-14,DEMO_C,108.735166,111.599423,108.408960,111.265626,111.265626,579005
2025-02-17,DEMO_C,111.265626,111.599423,109.583643,109.913383,109.913383,377984
2025-02-18,DEMO_C,109.913383,112.346643,109.583643,112.010611,112.010611,425473
2025-02-19,DEMO_C,112.010611,114.599406,111.674580,114.256636,114.256636,170797
2025-02-20,DEMO_C,114.256636,114.599406,113.232939,113.573660,113.573660,264296
2025-02-21,DEMO_C,113.573660,114.147095,113.232939,113.805678,113.805678,140024
2025-02-24,DEMO_C,113.805678,114.583421,113.464261,114.240699,114.240699,339859
2025-02-25,DEMO_C,114.240699,114.583421,113.345233,113.686292,113.686292,334663
2025-02-26,DEMO_C,113.686292,114.027351,111.883999,112.220661,112.220661,222042
2025-02-27,DEMO_C,112.220661,113.295030,111.883999,112.956162,112.956162,553551
2025-02-28,DEMO_C,112.956162,113.295030,110.197549,110.529137,110.529137,196280
2025-03-03,DEMO_C,110.529137,110.860724,109.391355,109.720516,109.720516,246029
2025-03-04,DEMO_C,109.720516,111.854761,109.391355,111.520201,111.520201,461621
2025-03-05,DEMO_C,111.520201,111.854761,109.989985,110.320948,110.320948,346644
2025-03-06,DEMO_C,110.320948,110.651911,107.444965,107.768270,107.768270,520289
2025-03-07,DEMO_C,107.768270,108.488709,107.444965,108.164216,108.164216,521794
2025-03-10,DEMO_C,108.164216,108.488709,107.590991,107.914735,107.914735,303403
2025-03-11,DEMO_C,107.914735,108.238479,107.372954,107.696042,107.696042,435101
2025-03-12,DEMO_C,107.696042,108.348814,107.372954,108.024739,108.024739,462474
2025-03-13,DEMO_C,108.024739,109.448232,107.700665,109.120870,109.120870,283304
2025-03-14,DEMO_C,109.120870,110.490439,108.793507,110.159960,110.159960,565697
2025-03-17,DEMO_C,110.159960,111.376958,109.829480,111.043826,111.043826,522239
2025-03-18,DEMO_C,111.043826,111.862486,110.710695,111.527903,111.527903,444578
2025-03-19,DEMO_C,111.527903,111.862486,111.080035,111.414278,111.414278,526007
2025-03-20,DEMO_C,111.414278,111.748521,110.625632,110.958507,110.958507,252490
2025-03-21,DEMO_C,110.958507,111.291383,109.060213,109.388378,109.388378,393561
2025-03-24,DEMO_C,109.388378,109.716543,107.197994,107.520555,107.520555,391458
2025-03-25,DEMO_C,107.520555,107.843117,106.450995,106.771309,106.771309,349408
2025-03-26,DEMO_C,106.771309,107.091623,105.155644,105.472060,105.472060,110969
2025-03-27,DEMO_C,105.472060,106.306000,105.155644,105.988036,105.988036,299276
2025-03-28,DEMO_C,105.988036,106.403420,105.670072,106.085164,106.085164,295751
2025-03-31,DEMO_C,106.085164,107.774416,105.766909,107.452059,107.452059,188753
2025-04-01,DEMO_C,107.452059,108.917648,107.129703,108.591873,108.591873,229583
2025-04-02,DEMO_C,108.591873,108.917648,107.302423,107.625299,107.625299,112411
2025-04-03,DEMO_C,107.625299,108.801948,107.302423,108.476519,108.476519,310134
2025-04-04,DEMO_C,108.476519,108.801948,106.001733,106.320695,106.320695,253767
2025-04-07,DEMO_C,106.320695,106.639657,105.922079,106.240801,106.240801,307760
2025-04-08,DEMO_C,106.240801,106.559524,104.617202,104.931998,104.931998,239011
2025-04-09,DEMO_C,104.931998,105.547999,104.617202,105.232302,105.232302,456740
2025-04-10,DEMO_C,105.232302,107.562537,104.916605,107.240815,107.240815,590902
2025-04-11,DEMO_C,107.240815,109.480201,106.919092,109.152743,109.152743,592383
2025-04-14,DEMO_C,109.152743,110.060706,108.825285,109.731511,109.731511,480716
2025-04-15,DEMO_C,109.731511,110.060706,105.793931,106.112268,106.112268,242365
2025-04-16,DEMO_C,106.112268,106.430605,105.380778,105.697872,105.697872,581605
2025-04-17,DEMO_C,105.697872,106.014966,103.831603,104.144036,104.144036,137088
2025-04-18,DEMO_C,104.144036,107.440001,103.831603,107.118645,107.118645,157052
2025-04-21,DEMO_C,107.118645,107.440001,105.073482,105.389651,105.389651,424836
2025-04-22,DEMO_C,105.389651,106.076044,105.073482,105.758767,105.758767,376551
2025-04-23,DEMO_C,105.758767,108.517544,105.441491,108.192965,108.192965,153626
2025-04-24,DEMO_C,108.192965,108.918333,107.868386,108.592555,108.592555,592289
2025-04-25,DEMO_C,108.592555,111.753611,108.266778,111.419353,111.419353,585177
2025-04-28,DEMO_C,111.419353,111.753611,110.449868,110.782215,110.782215,474991
2025-04-29,DEMO_C,110.782215,111.114561,107.946648,108.271463,108.271463,248888
2025-04-30,DEMO_C,108.271463,108.596277,107.329830,107.652788,107.652788,120473
2025-05-01,DEMO_C,107.652788,107.975747,106.571740,106.892418,106.892418,537502
2025-05-02,DEMO_C,106.892418,107.597954,106.571740,107.276125,107.276125,592770
2025-05-05,DEMO_C,107.276125,107.597954,104.350158,104.664150,104.664150,220955
2025-05-06,DEMO_C,104.664150,104.978143,103.530536,103.842062,103.842062,305788
2025-05-07,DEMO_C,103.842062,106.049809,103.530536,105.732611,105.732611,210964
2025-05-08,DEMO_C,105.732611,106.049809,104.500959,104.815405,104.815405,377730
2025-05-09,DEMO_C,104.815405,105.950511,104.500959,105.633610,105.633610,322236
2025-05-12,DEMO_C,105.633610,106.638595,105.316709,106.319636,106.319636,511291
2025-05-13,DEMO_C,106.319636,106.638595,103.549226,103.860809,103.860809,576576
2025-05-14,DEMO_C,103.860809,104.172391,102.081019,102.388184,102.388184,124349
2025-05-15,DEMO_C,102.388184,103.054780,102.081019,102.746540,102.746540,481345
2025-05-16,DEMO_C,102.746540,103.721477,102.438300,103.411243,103.411243,456629
2025-05-19,DEMO_C,103.411243,103.721477,101.963693,102.270504,102.270504,469932
2025-05-20,DEMO_C,102.270504,103.628283,101.963693,103.318328,103.318328,469715
2025-05-21,DEMO_C,103.318328,104.000252,103.008373,103.689184,103.689184,553908
2025-05-22,DEMO_C,103.689184,106.156012,103.378117,105.838496,105.838496,217267
2025-05-23,DEMO_C,105.838496,106.156012,104.892988,105.208614,105.208614,321875
2025-05-26,DEMO_C,105.208614,105.943452,104.892988,105.626572,105.626572,102250
2025-05-27,DEMO_C,105.626572,105.943452,104.420930,104.735136,104.735136,365305
2025-05-28,DEMO_C,104.735136,105.049341,103.664716,103.976646,103.976646,114803
2025-05-29,DEMO_C,103.976646,104.288576,103.089637,103.399836,103.399836,405306
2025-05-30,DEMO_C,103.399836,103.710036,101.619014,101.924788,101.924788,435806
2025-06-02,DEMO_C,101.924788,102.230563,98.263411,98.559088,98.559088,362096
2025-06-03,DEMO_C,98.559088,102.467159,98.263411,102.160677,102.160677,274015
2025-06-04,DEMO_C,102.160677,102.467159,101.298192,101.603001,101.603001,454820
2025-06-05,DEMO_C,101.603001,101.907810,100.879000,101.182548,101.182548,395160
2025-06-06,DEMO_C,101.182548,101.486096,100.495672,100.798066,100.798066,374832
2025-06-09,DEMO_C,100.798066,101.100460,98.961138,99.258915,99.258915,543278
2025-06-10,DEMO_C,99.258915,100.387842,98.961138,100.087579,100.087579,437506
2025-06-11,DEMO_C,100.087579,100.387842,97.740832,98.034937,98.034937,270963
2025-06-12,DEMO_C,98.034937,99.316148,97.740832,99.019091,99.019091,366790
2025-06-13,DEMO_C,99.019091,99.575448,98.722034,99.277615,99.277615,599371
2025-06-16,DEMO_C,99.277615,99.575448,98.533151,98.829640,98.829640,367084
2025-06-17,DEMO_C,98.829640,100.003648,98.533151,99.704535,99.704535,168410
2025-06-18,DEMO_C,99.704535,100.003648,97.045238,97.337250,97.337250,130145
2025-06-19,DEMO_C,97.337250,97.629262,96.535494,96.825972,96.825972,296184
2025-06-20,DEMO_C,96.825972,99.681522,96.535494,99.383371,99.383371,272033
2025-06-23,DEMO_C,99.383371,102.056925,99.085221,101.751670,101.751670,167183
2025-06-24,DEMO_C,101.751670,102.056925,99.910857,100.211491,100.211491,275434
2025-06-25,DEMO_C,100.211491,100.982777,99.910857,100.680735,100.680735,200989
2025-06-26,DEMO_C,100.680735,100.982777,99.184654,99.483103,99.483103,581572
2025-06-27,DEMO_C,99.483103,101.510128,99.184654,101.206509,101.206509,417270
2025-06-30,DEMO_C,101.206509,101.510128,100.466615,100.768921,100.768921,543697
2025-07-01,DEMO_C,100.768921,101.071228,100.462005,100.764298,100.764298,579604
2025-07-02,DEMO_C,100.764298,101.066591,99.220602,99.519160,99.519160,590255
2025-07-03,DEMO_C,99.519160,99.817717,99.127158,99.425434,99.425434,242270
2025-07-04,DEMO_C,99.425434,99.723710,96.807485,97.098781,97.098781,380234
2025-07-07,DEMO_C,97.098781,98.069192,96.807485,97.775864,97.775864,262671
2025-07-08,DEMO_C,97.775864,98.069192,96.791114,97.082361,97.082361,591996
2025-07-09,DEMO_C,97.082361,98.469123,96.791114,98.174599,98.174599,471158
2025-07-10,DEMO_C,98.174599,98.865091,97.880075,98.569383,98.569383,112505
2025-07-11,DEMO_C,98.569383,98.865091,96.497834,96.788198,96.788198,249691
2025-07-14,DEMO_C,96.788198,98.240828,96.497834,97.946987,97.946987,188693
2025-07-15,DEMO_C,97.946987,101.593375,97.653146,101.289506,101.289506,177720
2025-07-16,DEMO_C,101.289506,102.213214,100.985637,101.907491,101.907491,225300
2025-07-17,DEMO_C,101.907491,102.213214,101.384879,101.689948,101.689948,495987
2025-07-18,DEMO_C,101.689948,103.188647,101.384879,102.880007,102.880007,530483
2025-07-21,DEMO_C,102.880007,105.033882,102.571367,104.719723,104.719723,338128
2025-07-22,DEMO_C,104.719723,105.033882,103.667063,103.979000,103.979000,227831
2025-07-23,DEMO_C,103.979000,104.290937,102.963300,103.273119,103.273119,507319
2025-07-24,DEMO_C,103.273119,103.582939,102.358045,102.666043,102.666043,335137
2025-07-25,DEMO_C,102.666043,104.141250,102.358045,103.829761,103.829761,192589
2025-07-28,DEMO_C,103.829761,106.370193,103.518272,106.052037,106.052037,313573
2025-07-29,DEMO_C,106.052037,106.370193,105.127988,105.444321,105.444321,426461
2025-07-30,DEMO_C,105.444321,106.247964,105.127988,105.930173,105.930173,567326
2025-07-31,DEMO_C,105.930173,107.695133,105.612383,107.373014,107.373014,316486
2025-08-01,DEMO_C,107.373014,107.695133,103.749516,104.061701,104.061701,469625
2025-08-04,DEMO_C,104.061701,104.373886,102.639789,102.948635,102.948635,151501
2025-08-05,DEMO_C,102.948635,103.257481,99.378986,99.678020,99.678020,386070
2025-08-06,DEMO_C,99.678020,99.977054,98.133471,98.428757,98.428757,132765
2025-08-07,DEMO_C,98.428757,98.724043,97.877141,98.171656,98.171656,495077
2025-08-08,DEMO_C,98.171656,98.466171,97.561425,97.854990,97.854990,256284
2025-08-11,DEMO_C,97.854990,98.148555,96.182823,96.472240,96.472240,417781
2025-08-12,DEMO_C,96.472240,98.213064,96.182823,97.919306,97.919306,292252
